rank,korean_spelling,english_spelling_romanization,frequency_band,syllables,token_note,source_url
262,셨,syeot,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
263,여기,yeogi,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
264,당신,dangsin,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
265,돈,don,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
266,실,sil,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
267,어떤,eotteon,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
268,눈,nun,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
269,다가,daga,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
270,다면,damyeon,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
271,따라,ttara,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
272,어떻,eotteo,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
273,왔,wat,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
274,째,jjae,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
275,처음,cheoeum,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
276,팀,tim,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
277,또한,ttohan,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
278,봐,bwa,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
279,아서,aseo,1-1000,2,High-frequency grammar particle/ending or function form,https://github.com/rspeer/wordfreq
280,이번,ibeon,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
281,이야기,iyagi,1-1000,3,Frequency token/form,https://github.com/rspeer/wordfreq
282,이유,iyu,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
283,밖,bak,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
284,열,yeol,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
285,인데,inde,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
286,키,ki,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
287,감사,gamsa,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
288,또는,ttoneun,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
289,밤,bam,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
290,불,bul,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
291,사진,sajin,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
292,선,seon,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
293,소리,sori,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
294,스,seu,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
295,안전,anjeon,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
296,여성,yeoseong,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
297,온,on,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
298,현재,hyeonjae,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
299,거나,geona,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
300,계속,gyesok,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
301,미,mi,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
302,방송,bangsong,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
303,아직,ajik,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
304,이거,igeo,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
305,점,jeom,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
306,구,gu,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
307,는다,neunda,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
308,러,reo,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
309,별,byeol,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
310,용,yong,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
311,참여,chamyeo,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
312,활동,hwaldong,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
313,나라,nara,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
314,단,dan,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
315,몇,myeot,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
316,방법,bangbeop,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
317,사회,sahoe,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
318,소,so,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
319,란,ran,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
320,어디,eodi,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
321,위한,wihan,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
322,정보,jeongbo,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
323,중요,jungyo,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
324,그래서,geuraeseo,1-1000,3,Frequency token/form,https://github.com/rspeer/wordfreq
325,만나,manna,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
326,보내,bonae,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
327,이후,ihu,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
328,정부,jeongbu,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
329,진행,jinhaeng,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
330,최고,choego,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
331,통해,tonghae,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
332,긴,gin,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
333,법,beop,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
334,싫,sil,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
335,작,jak,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
336,준비,junbi,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
337,중국,jungguk,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
338,총,chong,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
339,그것,geugeot,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
340,근데,geunde,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
341,돼,dwae,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
342,드,deu,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
343,든,deun,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
344,새,sae,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
345,어야,eoya,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
346,이러,ireo,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
347,재,jae,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
348,천,cheon,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
349,확인,hwagin,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
350,까,kka,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
351,방,bang,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
352,시키,siki,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
353,인간,ingan,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
354,제작,jejak,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
355,테,te,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
356,해도,haedo,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
357,가족,gajok,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
358,계,gye,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
359,계획,gyehoek,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
360,교육,gyoyuk,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
361,국가,gukga,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
362,대통령,daetongryeong,1-1000,3,Frequency token/form,https://github.com/rspeer/wordfreq
363,리,ri,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
364,문,mun,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
365,문화,munhwa,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
366,배,bae,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
367,약,yak,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
368,연구,yeongu,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
369,인지,inji,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
370,트,teu,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
371,결과,gyeolgwa,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
372,다니,dani,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
373,도시,dosi,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
374,려고,ryeogo,1-1000,2,High-frequency grammar particle/ending or function form,https://github.com/rspeer/wordfreq
375,바,ba,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
376,사건,sageon,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
377,상태,sangtae,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
378,조금,jogeum,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
379,참,cham,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
380,결정,gyeoljeong,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
381,경기,gyeonggi,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
382,관련,gwanryeon,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
383,그러나,geureona,1-1000,3,Frequency token/form,https://github.com/rspeer/wordfreq
384,둘,dul,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
385,모습,moseup,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
386,없이,eopsi,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
387,초,cho,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
388,피,pi,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
389,관계,gwangye,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
390,듣,deut,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
391,라면,ramyeon,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
392,막,mak,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
393,무슨,museun,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
394,반,ban,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
395,보여,boyeo,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
396,사이,sai,1-1000,2,Frequency token/form,https://github.com/rspeer/wordfreq
397,생,saeng,1-1000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
